id_salario,id_periodo,id_indicador,id_geografia,sexo,sector_cnae,ocupacion_cno11,valor
368,401,8,1,Mujeres,N/A,Trabajadores de los servicios de restauración y comercio,13069.64
369,386,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,19927.01
370,387,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,18930.29
371,388,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,18260.31
372,389,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,18248.13
373,390,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,18154.8
374,391,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,17962.51
375,392,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,16825.86
376,393,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,16260.68
377,394,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,16782.4
378,395,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,16633.36
379,396,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,16761.03
380,397,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,16602.4
381,398,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,16530.45
382,399,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,17107.22
383,400,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,17033.97
384,401,8,1,Hombres,N/A,Trabajadores de los servicios de restauración y comercio,16589.59
385,386,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,18739.11
386,387,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,18232.24
387,388,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,17435.22
388,389,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,17256.0
389,390,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,16815.98
390,391,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15863.27
391,392,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15527.66
392,393,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15445.45
393,394,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15494.52
394,395,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14971.15
395,396,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15240.88
396,397,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15169.7
397,398,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15767.31
398,399,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15864.62
399,400,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15404.27
400,401,8,1,Total,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15395.96
401,386,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,17609.56
402,387,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,17155.7
403,388,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,16251.63
404,389,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15983.02
405,390,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,15418.17
406,391,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14442.64
407,392,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14765.21
408,393,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14558.05
409,394,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14575.41
410,395,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,13969.92
411,396,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14444.14
412,397,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14364.7
413,398,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14809.24
414,399,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14909.8
415,400,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14582.77
416,401,8,1,Mujeres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,14532.67
417,386,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,22421.02
418,387,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,21996.86
419,388,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,21204.39
420,389,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,21281.83
421,390,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,21005.55
422,391,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,20198.04
423,392,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,18343.56
424,393,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,18877.78
425,394,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,19159.6
426,395,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,18648.8
427,396,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,18346.0
428,397,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,18263.28
429,398,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,19249.39
430,399,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,19121.56
431,400,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,18551.51
432,401,8,1,Hombres,N/A,Trabajadores de los servicios de salud y el cuidado de personas,18477.19
433,386,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,35215.11
434,387,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,31896.15
435,388,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,32985.38
436,389,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,30904.89
437,390,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,28785.25
438,391,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,28467.92
439,392,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,28228.42
440,393,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,28018.41
441,394,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,27421.15
442,395,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,25727.47
443,396,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,25711.4
444,397,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,25603.83
445,398,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,26474.05
446,399,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,26409.57
447,400,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,26437.94
448,401,8,1,Total,N/A,Trabajadores de los servicios de protección y seguridad,25881.53
449,386,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,29465.71
450,387,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,26809.79
451,388,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,28314.54
452,389,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,27807.97
453,390,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,26187.39
454,391,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,24941.45
455,392,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,24439.82
456,393,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,24404.2
457,394,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,21508.21
458,395,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,21576.41
459,396,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,21039.88
460,397,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,22011.92
461,398,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,22650.02
462,399,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,21815.7
463,400,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,21867.0
464,401,8,1,Mujeres,N/A,Trabajadores de los servicios de protección y seguridad,21435.33
465,386,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,36215.0
466,387,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,32779.4
467,388,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,33695.67
468,389,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,31425.49
469,390,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,29339.08
470,391,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,29087.46
471,392,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,28802.95
472,393,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,28589.6
473,394,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,28369.04
474,395,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,26347.82
475,396,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,26483.76
476,397,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,26204.87
477,398,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,27115.38
478,399,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,27142.1
479,400,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,27283.79
480,401,8,1,Hombres,N/A,Trabajadores de los servicios de protección y seguridad,26671.82
481,386,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",24550.71
482,387,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",21383.06
483,388,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",22859.73
484,389,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",22440.93
485,390,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",21232.11
486,391,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",19690.87
487,392,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",19783.93
488,393,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18773.13
489,394,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18600.98
490,395,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18273.16
491,396,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18217.14
492,397,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",17528.06
493,398,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",17935.07
494,399,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",17752.13
495,400,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",19371.77
496,401,8,1,Total,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18032.22
497,388,8,1,Mujeres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",-24028.06
498,389,8,1,Mujeres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",-23070.72
499,390,8,1,Mujeres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",-16531.69
500,398,8,1,Mujeres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",-16288.32
501,401,8,1,Mujeres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",-18454.83
502,386,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",24636.19
503,387,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",21715.91
504,388,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",22708.61
505,389,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",22334.74
506,390,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",22112.47
507,391,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",19899.19
508,392,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",-19743.03
509,393,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18996.56
510,394,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18787.55
511,395,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18340.9
512,396,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18220.65
513,397,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",17671.99
514,398,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",18281.62
515,399,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",17947.78
516,400,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",19607.04
517,401,8,1,Hombres,N/A,"Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero",17986.57
518,386,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",23320.75
519,387,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",22273.76
520,388,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",21909.39
521,389,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",21105.93
522,390,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",20827.39
523,391,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",20796.74
524,392,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",20123.84
525,393,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",20061.31
526,394,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",20114.27
527,395,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",19347.85
528,396,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",19463.18
529,397,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",19525.05
530,398,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",19253.58
531,399,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",19216.16
532,400,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",19127.85
533,401,8,1,Total,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",18857.14
534,386,8,1,Mujeres,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",-20666.84
535,387,8,1,Mujeres,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",-19314.99
536,388,8,1,Mujeres,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",-19341.07
537,389,8,1,Mujeres,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",-17660.01
538,390,8,1,Mujeres,N/A,"Trabajadores cualificados de la construcción, excepto operadores de máquinas",-17392.78
